"sch_mansoni.percent_pos","sch_mansoni.bio01"
2.1,22
5.1,22.11599
10.5,22.1
2.9,22.21037
5.1,22.3
15,22.4188
9.4,22.4
2.2,22.3206
15,22.1
17.1,22.1
3.7,22.3
10.7,22.10018
10.7,22.10018
5.9,22.2
28.6,22.40211
18.9,22.39158
27.8,22.49278
17.2,22.2
5.9,22.3
2,23
2,23
29.8,22.6
3.2,15.49665
17.9,22.3
4.1,23
58.3,22.7
10.6,23
62.5,22.6
62.5,22.6
33.3,22.5
5.3,22.6
5.3,22.6
80,22.6
36.1,22.5
16.7,22.64296
100,22.7
50,22.7
20,22.7
33.3,22.7
100,22.7
50,22.7
9.8,23
16.4,23
27.4,23
56.7,23
60.6,23
60.6,23
55.9,23
70.4,23
57.7,23
57.7,23
56.5,23
68,23
76.5,23
76.5,23
10,23
10,23
2,23
2.5,23
22.9,22.99578
23.8,22.9
2,22.60247
39.6,22.9
39.6,22.9
5.1,22.7
5.1,22.7
5.4,22.7
5.9,22.5
2,22.7
10.9,22.51567
10.9,22.51567
13.2,22.6
30.3,22.6
33.8,22.7
19.7,22.69613
85.8,22.6
85.8,22.6
8.4,22.6
10.4,22.4
10.4,22.4
31.2,22.6
6.7,22.6
21.6,22.6
54.5,22.6
25,22.20722
25,22.20722
100,22.6
100,22.6
80,22.6
100,22.6
100,22.6
100,22.6
100,22.6
100,22.4
31.3,22.4
42.9,21.9
42.9,21.9
80,22.45458
40.7,22.5
50,21.1
47.2,22.39525
74.4,22.6
43.5,22.3
33.3,22.6
3.4,22.46413
1.8,22.46413
14.6,22.64404
47.6,22.64404
7.7,22.64404
7.7,22.64404
10.5,22.64404
29.4,22.64404
22.7,22.64404
22.7,22.64404
5.6,22.64404
38.5,22.64404
26.7,22.64404
26.7,22.64404
21.4,22.64404
13,22.64404
3.7,22.64404
3.7,22.64404
11.5,22.64404
16.7,22.64404
9.1,22.64404
9.1,22.64404
10.7,22.64404
12,22.64404
12,22.64404
7.7,22.64404
5.9,22.64404
5.9,22.64404
7.7,22.64404
8.3,22.64404
7.4,22.64404
7.4,22.64404
22,20.65951
14.9,21.12452
14.9,21.12452
71.1,20.9
8.2,21.1833
94.4,21.3
85.3,21.3
85.3,21.3
81,21.3
69.6,21.5
58.2,21.5
60,21.5
90.4,21.6
90.3,21.6
86,21.6
5.3,17.02702
92.7,21.40636
73.5,21.40636
73.5,21.40636
89.9,21.4
75,22.7
100,22.7
100,22.7
100,22.7
100,22.7
5.2,16.26567
22.9,19.7
41.1,19.7
50.8,19.7
50.8,19.7
68,19.7
72.2,19.7
64.7,19.7
64.7,19.7
81.3,19.7
74.3,19.7
92.9,19.7
92.9,19.7
1.1,18.96408
8,19.13057
0.3,19.07887
0.8,19.07887
9.8,19.13761
72.1,19.7
53,19.37954
70.1,19.37954
4.6,21.4875
17.5,21.4875
17.5,21.4875
58.8,19.7
58.8,19.7
84.9,19.9189
84.9,19.9189
83.8,20
82.5,20
82.5,20
71.4,20
71.4,20
75.3,19.8
61.3,19.96056
79.2,19.96056
87.8,20.11514
49.2,20.11514
66.9,20.11514
69,19.65765
58.5,20.1
58.5,20.1
56.7,20.1
73,20.1
50,20.27848
78.3,20.27848
62.3,20.27848
62.3,20.27848
80.6,20.27848
79.5,20.27848
83.3,20.27848
83.3,20.27848
100,20.27848
100,20.27848
84,20.27848
84,20.27848
85.2,20.27848
84.6,20.27848
52.3,20.27848
52.3,20.27848
47.6,20.27848
64.2,20.27848
64.9,20.27848
64.9,20.27848
82.4,20.27848
82.2,20.27848
85.5,20.27848
85.5,20.27848
100,20.27848
100,20.27848
89.5,20.27848
89.5,20.27848
91.7,20.27848
86.8,18.66243
2.9,21.29084
2.9,21.29084
23.5,21.29084
12.7,21.29084
21.6,21.29084
21.6,21.29084
32.8,21.29084
28.2,21.29084
29.1,21.29084
93.5,21.29084
92.5,21.29084
6.6,19.05626
6.6,19.05626
17.1,19.05626
63.5,19.05626
92.3,20.40915
74.3,20.40915
74.3,20.40915
14.5,19
59.7,19
82.8,19
86.1,19
75.3,19
75.3,19
65.8,19
48.9,19
48.9,19
40.1,19
36.6,19
36.6,19
48,19
28.8,18.9
17.5,22.5
58.1,19.00334
93.1,19.00334
98,19.00334
98,19.00334
88.4,19.00334
73.1,19.00334
71.4,19.00334
71.4,19.00334
61.9,19.00334
91.7,19.00334
58.3,19.00334
58.3,19.00334
66.7,21.6
66.7,21.6
8.6,20.90757
3.2,22.44376
3.2,22.44376
17.9,22.5
17.9,22.5
20,23.55405
85.6,23.2
82.4,23.0297
83.6,24.1
95.5,23.7
96.3,23.7
7.8,23.1
32.8,23.1
32.2,23.1
30.5,23.1
30.5,23.1
32,23.1
28.4,23.1
20.5,23.1
98.4,23.1
96.3,23.1
4.6,23.1
33.1,23.1
51.8,23.1
51.8,23.1
25,23.1
21.7,23.1
17.2,23.1
17.2,23.1
4.4,22.70828
80.2,24.1
80.2,24.1
0.4,23.8
5.3,22.5
49.5,18.18
49.5,18.18
1.5,24.90105
8,23.31496
1.5,19.73357
34.2,23.5
1.9,23.5
57.2,23.5
15,23.5
59.5,23.6
66.3,23.6
29.3,21.55335
44.7,21.55335
53,21.55335
47.5,21.55335
72.2,21.55335
4.9,19.49281
1.6,26.6
1.7,26.6
3.9,26.6
7.1,29.8
12.5,24.1
38.9,24.2
33.3,24.2
50,24.1
52.6,24.1
50,24.1
50,24.1
50,24.37205
16.7,24.37205
28.6,24.37205
25,24.37205
50,24.37205
46.2,24.1
22.7,24.1
33.3,24.1
14.3,24.1
100,24.2
82.6,24.2
100,24.2
100,24.2
100,24.2
66.7,24.2
6.7,24.1
6.7,24.1
25,24
33.3,24
100,24
28.6,27.5
11.1,27.5
11.1,27.5
12.5,27.5
11.1,27.5
9.1,26.05645
4,25.9
8.3,26.01438
14.3,26.04692
7.7,23.56473
100,23.56473
100,23.56473
12.5,24.15333
20,24.15333
33.3,24.15333
33.3,24.15333
20,24.15333
14.3,21.9387
14.3,21.9387
64,28.3
73.2,28.3
72.1,28.3
52.4,27.1
52.4,27.1
6.7,27.3
40,27.3
11.8,27.22937
0.5,26.22962
11.4,26.71913
45.8,26.81391
4.5,25.8
52.4,25.9
90.5,25.9
26.7,25.8
1.5,25.79255
40,25.7
36.4,20.26563
28.4,20.26563
51.3,20.26563
51.7,20.26563
51.7,20.26563
46.6,20.26563
31.8,20.26563
31.8,20.26563
55,20.26563
47.6,20.26563
47.6,20.26563
90.6,21.7701
90.6,21.7701
26.7,21.04772
50.7,21.04772
43.5,21.04772
29.4,21.04772
2.2,28.56031
2.5,28.6
2.5,27.98901
29,19.1
2,19.22984
2,19.22984
46.6,23.3
1.9,23.02207
6.1,23
65.1,23
95.1,23
95.1,23
18.8,26.58429
18.8,26.58429
42.9,26.58429
52.4,26.58429
42.5,26.58429
38.5,26.58429
33.3,26.58429
33.3,26.51798
1.4,22.2103
2,22.2103
2,22.2103
2,22.21713
2,22.21713
54.3,19.00244
54.3,19.00244
63.2,23.3
2.2,26.4
3.7,23.2
3.7,23.2
58.1,23.78017
6.1,17.51976
29.2,26
58.6,23.55941
2.5,17.6377
20,19.03223
27.8,19.1
27.8,19.1
57.7,19.2
33.6,19.2
35.9,19
44.5,19.1
1,13.26319
9,19.1
9,19.1
1.9,18.04112
35.2,18.84687
1.3,19.27892
1.3,19.27892
26.3,19
35.5,18.9
35.5,18.9
17.4,18.9
80.6,19
15.1,19
32.9,19
46.4,19
46.4,19
45.6,19
32,19
20.7,19
20.7,19
19.4,19
18,19
26.7,19
26.7,19
21.9,19
29.1,19
17.4,18.71684
29.2,18.84869
1.2,15.1
1.9,21.56753
1.9,21.56753
6,19.5904
1.3,19.30903
0.6,16
1.4,19.6
3,20
1.5,19.8
1.5,19.8
31.2,19.7
4,17.82713
2.8,19.9
2.8,19.9
1.9,19.7
1.9,19.7
3,19.73617
18.9,20
42.4,20
1.1,16.4
42.9,19.6
7.1,26.2
28.6,26.2
2.2,15.9
1.7,19.9
2.9,18.93403
18.2,18.93403
3,19.07348
3,19.07348
1,19.66823
1,19.66823
35.9,19.5
17.3,19.3
34,19.9436
34,19.9436
24.1,19.31562
60.2,19.4
60.2,19.4
41.3,19.4
12.5,19.4
3.3,26.4
15.5,19.4
43,19.5
48.4,19.49478
54.4,19.6
47,19.5
63.4,19.5
2,19.27699
13,19.5
18.5,19.51021
48.2,19.6
30.3,26.3
35.7,26.3
18.8,26.3
27.3,19.5
27.4,19.7
25,19.8
37.9,19.6
8.3,19.7
14.8,19.9
2,18.25781
4,18.25781
1,18.74045
8.2,27.67288
100,27.67288
83.3,27.67288
1.1,20.34836
1.1,20.34836
1,20.22405
10.6,20.8
7.1,20.8
10.9,20.8
16.7,20.8
15.7,20.8
16.9,20.8
2.2,21.49931
32.3,20.8
5.8,20.8
17.1,20.8
17.1,20.8
13.2,20.8
81.9,20.8
81.9,20.8
15.7,20.8
15.7,20.8
3.3,20.6
3.3,20.6
19.7,20.8
12.7,20.8
6,20.8
6,20.8
3,20.56984
30,20.56984
2.1,20.56984
83.5,20.56984
83.5,20.56984
33.9,20.56984
20.7,20.56984
78.3,20.6
19,20.6
45.5,20.4
38.5,20.4
25,20.4
25,20.4
75,20.4
45.2,20.4
2.3,21.64706
51.2,21.3
8.3,21.3
50.7,21.3
70.2,21.3
48.3,21.3
25.5,21.3
29.7,21.3
16.7,21.3
3.8,21.3
14.8,21.3
30.3,21.3
59.1,21.3
2.2,23.8
7.1,23.8
6.8,21.73201
3.3,15.09516
3.3,15.09516
18.8,24.2
14.8,24.2
0.5,25
15.9,25
14.6,25
18.4,20.21109
18.4,20.21109
11.1,24.9
3.8,24.9
28.7,24.66551
1.7,18.7
5.6,18.7
5.6,18.7
0.5,18.69671
2.9,18.7
1.9,18.6
1,18.6
2.2,18.43886
2.2,18.43886
27.7,18.43886
16.7,18.43886
16.7,18.43886
0.4,18.6
0.9,18.19481
0.9,18.19481
2.9,17.67889
2.9,17.67889
0.3,16.99862
2.5,25.85724
2.1,16.5
17.2,16.25613
17.2,16.25613
5.4,16.3
0.8,15.93724
17.5,15.93724
17.5,15.93724
10,18.44276
10.8,15.6
50,15.6
2.3,26.1
0.9,17.66885
3,19.86239
4.5,20.03668
1,26.07789
2.4,15.2
39.8,19.57986
39.8,19.57986
17.2,22.1
17.2,22.1
2.5,26.1
4,22.97962
32.1,22.6
32.4,20.9
1.9,26.4
1.1,26.4
42.7,19.5
48.7,19.5
83.3,19.5
32.4,18.93852
71.1,18.93852
16,19.55855
16,19.55855
2,20.92793
3,19.4012
9.8,19.4012
29.2,19.4012
44.4,18.1
2.6,26.3
9.8,17.9
9.8,17.9
41.7,17.9
5.1,17.9
27.3,17.6
5.7,17.5
5.1,17.5
3,17.5
8,22.6
8,22.6
1,17.98772
2,19.07694
2,19.07694
5.6,17.3
5.6,17.3
7.8,26.1
6,14.83299
36.4,19.8
2.9,15.22062
5.1,24.3
2,24.7
36.3,23.11123
36.3,23.11123
32.9,23.81239
1.4,14.50707
77.8,20.1
77.8,20.1
27.5,20.1
49.2,20.1
13.6,20.1
16.2,20.1
20,20.1
30,20.1
45.3,24.18709
45.3,24.18709
46.1,22.4
1,20.83207
51.9,24.2
51.9,24.2
60.7,23.9
1,20.09157
37.3,25.15241
64.4,24.62186
64.4,24.62186
66.7,21.3
72.1,24.3
79.3,24.1
1,20.44699
33,21.29363
75.2,24.4
75.2,24.4
3,21.9
9.7,22.99296
8.6,22.9
8.6,22.9
8.6,21.23379
18,24.7
16.1,23.5
16.1,23.5
63.4,26.19966
63.4,26.19966
27.9,26.19966
23.3,25.2
17.6,24.4
2.9,16.0537
74.3,21.75773
74.3,21.75773
33.3,21.50722
41.3,21.49639
3,20.50481
3,20.50481
7,19.7148
44,25.3
2.9,16.17491
11.7,21.6
4,27.5
85,21.78759
50.2,21.8
37,21.8
71.4,21.8
57.1,21.8
68.3,21.8
50,21.8
80.7,19.10582
55,19
5,18.6
3.8,18.39329
2.4,17.35034
2.4,17.35034
43.5,21.7701
92,21.7701
37.8,21.7701
65.5,21.7701
63.2,21.7701
63.2,21.7701
56,21.7701
50.9,21.7701
50.9,21.7701
53.3,21.7701
15.5,21.7701
60.9,21.7701
85.2,21.7701
85.2,21.7701
67.9,21.7701
65,21.7701
65,21.7701
61.9,21.7701
51.1,21.7701
51.1,21.7701
43.5,21.7701
48.6,21.7701
73,21.7701
78.4,21.7701
63.8,21.7701
47.5,21.7701
47.4,21.7701
59,21.7701
54.7,21.7701
50,21.7701
54.4,21.7701
49,21.7701
47,21.7701
53,21.7701
91.7,21.7701
0.6,18.8
2.1,20.11233
6.9,21.7
33.7,21.7
6,21.5
0.7,20.5
0.7,20.5
4.6,18.2
21,21.6
15,21.6
15,21.6
6.7,21.6
6.7,21.6
15.7,21.6
13.3,21.6
13.3,21.6
12.2,21.6
25.7,21.6
25.7,21.6
9.2,21.6
16,21.6
39.4,21.6
39.4,21.6
52,21.6
44.4,21.6
44.4,21.6
23.9,21.6
36.5,21.6
36.5,21.6
19.8,21.6
25,21.6
25,21.6
15,21.6
1.2,14.69072
4.8,20.17197
5.1,20.17197
4.4,16.6
15,16.1
15,16.1
14.2,19.84065
0.5,16.71145
16,19.7
2.1,19.7
2.4,22.2
2.4,22.2
4.5,22.2
6.8,15.05952
6.7,15.05952
34.2,15.05952
3.1,15.10648
36.8,26.11214
36.8,26.11214
1.9,14.7
33.3,23.93647
50.5,20.52974
92.1,20.52974
96.2,20.52974
19.3,20.52974
19.3,20.52974
63.2,20.52974
62.3,20.52974
62.3,20.52974
38.9,20.52974
46.7,20.52974
46.7,20.52974
35.8,20.52974
8.3,20.52974
8.3,20.52974
36.9,20.52974
66.3,20.52974
66.3,20.52974
68.9,20.52974
65.1,20.52974
65.1,20.52974
41.5,20.52974
55.8,20.52974
55.8,20.52974
51,20.4
72,20.4
11.9,16.9
50,23.17983
76.5,24
15.8,26.06644
5.3,16.6
5.3,16.6
5.2,28.7
33.3,17.8
19.2,17.15956
19.2,17.15956
3.8,20.6
3.8,20.6
25,20.6
8.3,20.6
7.5,20.6
4.3,20.6
5,20.6
40.7,20.6
63.2,20.6
14.8,19.6
39.1,19.6
23.1,19.6
4.8,19.6
7.3,19.6
10.4,19.6
4.2,19.6
10.5,19.6
1.8,19.6
4.2,19.6
12,19.6
5.2,19.6
4.2,19.6
3.9,19.6
5.8,19.6
8.3,19.6
57.1,19.5
57.1,19.5
26.7,19.6
38.1,19.6
20,19.6
31.6,19.5
55.8,19.5
32.6,19.5
2.4,24.64359
54.5,19.57474
54.5,19.57474
14,19.6
31.3,19.6
15.2,19.6
10.9,19.6
9.3,19.6
8.3,19.6
7.8,19.6
9.1,19.6
24.7,18.66689
24.7,18.66689
42.2,17.32041
40.8,19.15952
1,20.22492
4.5,14.97432
4.5,14.97432
2.9,17.34208
4.5,14.97432
45.8,19.5
0.7,20.35307
0.7,20.35307
9.5,18.91365
26.7,20.44632
9.7,20.44632
9.7,20.44632
6.2,20.5
27.1,20.32177
27.1,20.32177
1.5,20.53277
1,20.6
8.3,19.53226
31.6,20.3
17.8,20.3
17.8,20.24361
6.7,19.2
33.6,19.53554
51.3,19.80813
33.6,19.80813
16.7,18.69898
3.9,22.02082
1.2,25.7
7.1,20.5
27.7,21.33689
27.7,21.33689
9.1,20.8
22.8,21.4
22.8,21.4
29.2,21.4
36.3,21.4
36.3,21.4
16.9,21.4
61.4,21.4
45.1,21.4
45.1,21.4
45.1,21.4
58.5,21.4
40.4,21.4
37.5,21.4
77.2,21.4
77.2,21.4
62.9,20.2
62.9,20.2
80,20.9
80,20.9
17.6,20.5
27.2,22.6
73.8,22.6
8,21.3
8,21.3
17.4,20.2
10,21
10,21
50,21
79.6,21
56,21
47.6,21
39,21
39,21
24,21
31.3,21
63.3,22.6
87,22.6
65.4,21.18878
20.6,20.3
84.4,20.3
45.5,20.3
84.6,20.3
84.6,20.3
82.8,20.3
88.6,20.3
88.6,20.3
90.6,20.3
95.8,20.3
90.3,20.3
90.3,20.3
90.9,20.3
91.7,20.3
85.7,20.3
58,20.3
27.8,20.3
27.8,20.3
63.2,20.3
40.5,20.3
29.1,20.3
14.3,21.2
6.5,21.2
21.9,21.2
21.9,21.2
22.2,21.2
21.1,21.2
6.3,21.2
25.6,20.69046
88.6,20.69046
50,20.69046
50,20.69046
91.3,20.69046
75.5,20.69046
40,20.69046
55.4,20.8414
65.7,20.1
60,19.7
58.5,19.36826
18.2,19.64924
38.9,19.1
64.1,19.31554
8.1,17.71047
79.4,19.3
0.8,19.3
7.7,19.3
2.5,19.3
3.2,19.3
15,19.26241
47.6,16.89307
1.1,16.89307
8.5,21.7
8.5,21.7
8.3,28.2
8.3,28.2
3.8,17.15279
2,26.6
2,18.6
19,19.3
1,19.1
48,24.7
94.1,24.7
42,17.8
8.1,17.8
24,22.9
27.8,17.5
27.8,17.5
5.4,17.5
5.4,17.5
1.9,16.6
8.3,18.91045
17,18.91045
17,18.91045
20.4,18.91045
16,18.91045
17,18.91045
10,19.3
10,19.3
37.2,19.6
12.5,22.60676
12.5,22.60676
39.6,24.1
2,14
23.9,21.9
20.8,22.6
32,22
1.4,18.8
1.4,18.8
7,20.7
30,21.14377
5.3,21.90929
25,21.8
25,21.8
37.9,24.40521
3.5,19.2602
46.9,19.1
26,18.73636
26,18.73636
15.2,22.79493
15.2,22.79493
4.5,14.8
63.5,20.5
20.5,21.68769
89.7,21.68769
35.8,19.9
1.3,20.3204
1.3,20.3204
1.5,16.3
8,19.3
8,19.3
9.2,18.9
3.5,15.8
3.7,16.2
2,16.05203
22.1,20.3
1,18.7
1,18.7
42.4,19.50152
89.7,19.50152
89.7,19.50152
22.2,17.5
9,18.40101
2.4,18.33288
2.4,18.33288
61.8,19.5
57.6,19.6
52.5,19.6
67.6,19.6
56,19.78224
61.4,19.6
33.3,19.72256
67.9,19.72256
64.7,19.72256
64.7,19.72256
50,19.72256
7.5,19.58229
33,19.58229
43.9,19.58229
63.5,19.58229
83.9,19.58229
65.7,19.70654
65.7,19.70654
62.7,19.6
55.8,19.6
55.8,19.6
54.2,19.44832
50.9,19.35293
63.1,19.4
59.8,20.1
23,17.55647
41,16.8
16.7,18.92057
13.8,18.92057
22,18.92057
22,18.92057
35.3,18.92057
45.9,21.7
45.9,21.7
21.6,21.68168
13.9,26.13696
14.5,23.3
66.4,22.7
45.6,25.5
1.2,17.3
48,24.9
48,24.9
57,18.6
57,18.6
15.4,18.6
77,18.6
77,18.6
1.3,16.76875
91,18.3
82.9,18.3
66.7,19.1
16.7,18.1
50,17.9
14.3,18.3
74.3,24
16.1,23.88383
24.3,23.88383
31.6,23.88383
10.8,23.3
22.8,23.3
28.6,23.3
28.6,23.3
12.4,22.2
12.4,22.2
11.5,22.2
20,22.2
4,22.1
10.3,22.1
11.7,23.04648
7.8,23.04648
7.8,23.04648
2,23.04648
95.2,18.61037
96,24.2
19,23.9
75,25.4
14.3,25.4
11.1,25.4
11.1,25.4
20,25.4
100,25.4
21,25.40281
21,25.40281
19.3,25.4
4.1,25.4
37,25.4
4,25.4021
39,25.4021
39,25.4021
7.3,25.4
40,25.7
50,25.7
57.1,25.7
57.1,25.7
100,25.7
100,25.7
100,25.7
100,25.7
100,25.7
60,25.7
0.9,24.54956
1.5,25.6
1,24.99546
1,25.3
1.4,25.3
1.4,25.3
0.9,25.3
3,25.3
3,25.3
1.6,24.35158
22.8,24.9
22.8,24.9
43.7,24.60035
74.7,24.60035
80.5,24.60035
76.4,24.60035
76.4,24.60035
75.6,24.60035
58.1,24.60035
50,24.60035
66.7,24.60035
66.7,24.60035
66.7,24.60035
38.9,24.60035
42.9,24.60035
46.2,24.60035
56,24.60035
15,25.45832
15,25.45832
2.5,24.92469
3.1,24.66544
1,24.66544
1,24.66544
1,25.60942
1,24.1648
2,24.6
2,24.6
4.7,25.2
6.7,23.69336
6.7,23.69336
3.6,25.3
2.9,23.88827
2.9,23.88827
4.9,23.88827
4.9,23.88827
51,25.1
1,25.06602
1,25.06602
2.9,25.47233
2.9,25.47233
40.4,25.24266
23.3,25.5
34,25.24991
34,25.24991
0.9,25.06632
45.5,22.99598
53.5,22.99598
20.3,25.9
2.7,25.9
2.7,25.9
2,24.98581
80,25.3
1.9,24.59772
1.9,24.59772
2.8,25.1965
79,24.9
79,24.9
2,25.1736
4,23.90595
89.7,25.063
1,23.91576
65,24.77853
43.8,25
36.4,25
36.4,25
2.7,25.42932
56.1,25.1
68,25.1
51,25.1
45.6,25.1
33.9,25.1
49.5,25.1
32.7,25.1
32.7,25.1
11.1,25.3
9.9,25.05044
17.5,25.4
13.3,25.4
4.9,25.4
60.9,24.8
31.8,24.73951
51,24.75474
51,24.75474
32,24.8
32,24.8
78.2,24.74346
6.7,25.5
6.7,25.5
23.4,25
23.4,25
4.9,25.2
4.9,25.2
36.4,24.1
36.4,24.1
52.8,23.9
0.9,27.61699
0.9,27.61699
4,27.5
4,27.5
33.3,23.67836
1,27.7
1,27.7
1,26.4
1,26.4
1,27.41518
1,27.41518
21.5,24.29808
21.5,24.29808
89.1,24.2
52.9,23.71463
52.9,23.71463
6.2,21
17.7,21
27.6,21
18.4,21
18.4,21
10.2,21
8.6,21
8.6,21
25.7,27.1
2.5,25.23099
3.6,23.8
3.6,23.8
1.8,25.7
4.8,23.84745
4.8,23.84745
4.5,23.9
4.5,23.9
1.4,23.9
4.8,23.8
3.1,23.8
2.4,23.85158
2.4,23.85158
6.2,24.08105
6.2,24.08105
4.8,23.9
11.2,23.8
1.8,23.8
1.8,23.8
6.7,23.94456
2.4,25.13614
19.4,23.8
1.9,26.4
2.2,24.2
2.2,24.2
2.8,26.80334
11.5,23.74771
6.2,23.90699
2.8,23.83047
31,24
9.5,23.73374
2,23.9
2,23.9
3.2,26.4
1.8,23.80018
2.3,24.4
6.5,24.23123
3.2,23.77834
6.2,25.20211
7.1,24.55325
7.1,24.55325
0.5,24.55325
1.9,24.2
2.8,26.17443
6.2,24.12207
4.8,24.03228
3.1,24.69228
3.1,24.69228
0.8,24.6
3.8,24.94091
3.8,24.94091
28.8,23.6
70.3,23.6
70.3,23.6
5,23.6
3.7,25.4
0.9,24.9
2.3,24.65849
21.2,25
80,24.6
80,24.6
45.6,24.6
12,24.6
12,24.6
51.6,24.70472
28.6,24.70472
28.6,24.70472
5,24.70472
4.3,24.51538
1.9,23.78007
15,25.2
15,25.2
10.8,24.89772
2.5,24.89772
5.5,25
5.5,25
3.8,25.03975
16.2,24.94235
33.3,25.3
57.1,25.3
57.1,25.3
55.9,25.3
50,25.3
57.1,25.3
33.3,25.3
57.1,25.3
55.9,25.3
50,25.3
50,25.3
57.1,25.3
33.3,25.3
57.1,25.3
57.1,25.3
55.9,25.3
50,25.3
57.1,25.3
57.1,25.3
5.6,26.2
7.4,25.6
29.8,25.25507
29.8,25.25507
14.3,25.24151
1,25.2
8.9,24.2
1,25.3
5.6,25.28161
5.6,25.28161
3.8,25.2
14.5,25.2
18.6,25.18846
35.7,23.1
51.5,24.99232
2.9,24.66246
81.6,23.89353
81.6,23.89353
5,24.38737
5,24.38737
1.97,23.6
11.3,23.39528
3.6,20.43638
2.8,23.1
2.2,20.2
6.6,22.2
1.1,21.8
2.3,22.72705
2.6,21.8
13.1,24.5
1.5,22.3
2.1,22.5
2.3,24.5
2.3,24.5
3.1,23.37325
11.1,22.7676
5,23.4
4,23.38007
4,23.38007
4.9,22.44633
40,22.88348
17.7,22.9
17.7,22.9
16,22.9
1.9,23.5
15.4,23.28883
2.8,23.4
35.3,22.764
35.3,22.764
5.9,21.8808
7.7,22.44373
33.3,23.34808
41.7,21.69653
41.7,21.69653
6.4,23.6
21.6,23.24435
21.6,23.24435
6.7,22.4
6.7,22.4
2.5,22.38748
10,21.64809
2.6,21.5
79.5,23.03113
5.5,22.57217
4.8,20.6
4.8,20.6
33.3,22.31134
33.3,22.31134
26,20.56209
15.6,22.1845
6.5,21.97739
6.5,21.97739
5.2,22.72981
78.6,25.29077
6,22.1
11.1,22.17304
11.1,22.17304
24.2,21.41632
24.2,21.41632
89.6,24.74045
7.9,22.39634
42.3,25.1
64.3,26.1
16.7,25.94887
62,25.0539
84.8,24.9
33.3,24.86851
59.5,25.33951
59.5,25.33951
64.9,25
7.1,26.9
35.4,26.50052
34.1,26.7
69.9,25.39551
68.8,26.63149
68.8,26.63149
61.1,26.37448
3,27.43328
10.9,27.5
16.7,27.4
16.7,27.4
23.2,27.6
23.2,27.6
62.5,27.6
1.4,27.6436
1.4,27.6436
3.8,27.6
53.3,27.7
53.3,27.7
3,27.6
3,27.6
60.9,27.7
46.4,27.7
10.7,27.7
5,27.7
10.2,27.5
6.8,27.88144
6.8,27.88144
9.8,27.9
9.8,27.9
25.8,28
56.2,27.63834
5.5,27.45731
5.5,27.45731
29.5,27.53402
21.1,27.8038
22.5,26.7
39.5,27.83506
10.8,27.42362
39.5,27.43643
71.4,26.5
74,26.22
61.1,28.03688
61.1,28.03688
36.1,27.48313
8.2,28
87.5,24.8
87.5,24.8
9.3,28
2.3,28.1
2.3,28.1
80,26.22401
3.9,28.1
22.9,23.29261
22.9,23.29261
11.9,26.42241
11.9,26.42241
27,28.05026
9.1,28.2
9.1,28.2
4.7,28.1
17.6,24.42926
23,24.09845
0.7,28
1.6,28.44948
3.5,28.1
0.9,28.3
2.1,28.3
20.8,23.70583
1.7,28.32805
1.7,28.32805
2.4,28.3
1.9,28.3
5.4,28.2
35.5,27.61117
35.5,27.61117
52.2,28.24536
28.5,28.24536
35.2,28.24536
46.2,23.96962
46.2,23.96962
38.2,24.15137
17.2,26.9
13.8,24.51094
20.1,24.51094
2.9,28.26386
9.1,25.70756
10.3,27.6
14.8,27.3
21.7,26.23682
4.9,26.2
12,26.2
4.9,26.2
4.9,26.2
4,28.3
69,25
44.1,25
20,26.6
20,26.6
48.3,26.6
64.6,26.35299
30.4,25.14038
30.4,25.14038
26.3,25.15825
2.8,28.17569
2.8,28.17569
16.9,25.4
1.7,27.1
2.1,27.13533
3.1,27.14992
3.1,27.14992
2.4,26.9335
2.4,26.9335
2.2,27.5
20.7,27.4
20.7,27.4
0.8,26.60682
9.3,27.18674
0.8,26
0.7,26
0.6,26
12,26.7
12,26.7
0.3,26.9
3,26
13,26.9
11,26.1
8,26.4
41.3,26.8
7.5,26.1
38,26.8
10,27.1
21.4,27.1
23,27.1
3.7,26.6
15,25.82932
15,25.82932
22,26.6
22,26.6
6.5,26.6
6.5,26.6
7,26.6
14.1,26.6
41,26.8
2.9,26.18472
2.9,26.18472
60,26.56341
0.3,26.6
2.4,26.6
3,26.5
5.6,26.5
2.3,26.5
37.9,26
3.7,25.9
7.1,25.8
14.2,25.87875
19.4,25.8
15,25.8
50,25.7
51.8,25.8
20.3,25.7
0.3,25.6
42.7,25.54557
20,25.49965
65.1,25.5
50.3,25.6
6.7,25.60087
6.7,25.60087
8.3,25.60087
46.2,25.60087
18.2,25.60087
26.7,25.60087
10,25.60087
20,25.6
25,25.6
12.5,25.6
73.5,25.69878
7.7,25.7
20,25.7
13.3,25.7
77.2,25.4271
42.1,25.6
3.6,26.72666
66.4,25.5
14.3,25.6
10,25.6
11.1,25.6
9.1,25.6
61.9,25.5
54.9,25.4
18.5,25.4
53.3,25.4
33.3,25.4
85.7,25.4
85.7,25.4
66.7,25.4
65.1,25.5
14.3,25.5
50,25.5
50,25.5
17.6,25.5
19,26.20972
19,26.20972
7.1,26.16934
70.6,25.3
100,25.3
100,25.3
40,25.3
54.4,25.3
54.4,25.3
40,25.4
66.7,25.4
88.2,25.4
88.2,25.4
60,25.4
66.7,25.4
63.6,25.4
45.7,25.2
20,25.5
25,25.5
25,25.5
20,25.5
27.4,25.1
27.4,25.1
70.2,25.2
60,25.3
49,25.2
